Application ID,Company,Role,Status,Decision,Purpose,Match Score,Match Class,ATS Estimate,Technical Match,Experience Match,AI Match,Company Trust Score,Company Verdict,Platform,Work Mode,Country,Location,Date Found,Date Posted,Applied Date,Deadline,Job URL,Canonical URL,Official Company URL,Resume Version,Resume File,Resume Attachment,Missing Skills,Next Action,Notes,_page_id,_page_url,_created_time,_last_edited_time,_archived,Salary INR Approx,Recruiter,Interview Date,Recruiter Email,Offer Salary,Discovered By,Created,Next Action Date,Company Check Notes,Resume Variant,External Job ID,Reason Not Applied,AmbitionBox Rating,Salary Confidence,Salary Currency,Recruiter URL,Application Method,Rejection Reason,Response,Decision Reason,Verification,Salary Stated,Follow-up Date,Email Status,Google Maps Presence,Glassdoor Rating,Experience Required,Source Confidence,Last Edited,Assessment,Interview Stage,Normalized Role,Company + Role
APP189,Harris Global Business Services Inc.,Senior Java Developer,REJECTED,DO NOT APPLY,TARGET,52.3,Low Priority,83.3,17.5,9.01,0,,UNVERIFIED,Himalayas,Remote-India,India,India,2026-09-18,2026-08-25,,,https://himalayas.app/companies/harris-global-business-services-inc/jobs/senior-java-developer-8708010793,https://himalayas.app/companies/harris-global-business-services-inc/jobs/senior-java-developer-8708010793,,,,,agile,,Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/harris-global-business-services-inc/jobs/senior-java-developer-8708010793). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3dfbe82c-b558-8174-8237-f88c005beae4,https://app.notion.com/p/Harris-Global-Business-Services-Inc-Senior-Java-Developer-3dfbe82cb55881748237f88c005beae4,2026-09-18T01:28:00.000Z,2026-09-18T01:28:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-18T01:28:00.000Z,,,,himalayas-https://himalayas.app/companies/harris-global-business-services-inc/jobs/senior-java-developer-8708010793,,,UNKNOWN,,,,,,"Requires 8+ years; profile has 4.7 - a 3.3 year gap. Technical fit 17.5/25 across 6 required and 0 preferred skills. Experience 4.7 years against a stated 8+ requirement. ATS keyword coverage 83% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score).",REAL,,,,Not checked,,8+ years of experience,HIGH,2026-09-18T01:28:00.000Z,,,java developer,Harris Global Business Services Inc. — Senior Java Developer
APP188,Appex Innovation,"Senior Java Developer (Remote/Mumbai, India)",REJECTED,DO NOT APPLY,TARGET,52.7,Low Priority,54.5,10,16,0,,UNVERIFIED,Himalayas,Remote-India,India,India,2026-09-18,2026-08-30,,,https://himalayas.app/companies/appex-innovation/jobs/senior-java-developer-remote-mumbai-india,https://himalayas.app/companies/appex-innovation/jobs/senior-java-developer-remote-mumbai-india,,,,,"postgresql, mongodb, mysql, tdd",,Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/appex-innovation/jobs/senior-java-developer-remote-mumbai-india). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3dfbe82c-b558-817e-8268-dae812aa93d1,https://app.notion.com/p/Appex-Innovation-Senior-Java-Developer-Remote-Mumbai-India-3dfbe82cb558817e8268dae812aa93d1,2026-09-18T01:28:00.000Z,2026-09-18T01:28:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-18T01:28:00.000Z,,,,himalayas-https://himalayas.app/companies/appex-innovation/jobs/senior-java-developer-remote-mumbai-india,,,UNKNOWN,,,,,,"Technical fit 10.0/25 across 10 required and 1 preferred skills. Experience 4.7 years against a stated 0+ requirement. ATS keyword coverage 54% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Learnable gaps (weeks, not years): mongodb",REAL,,,,Not checked,,not stated,HIGH,2026-09-18T01:28:00.000Z,,,java developer mumbai india,"Appex Innovation — Senior Java Developer (Remote/Mumbai, India)"
APP187,Netomi,SDE I - Backend (Remote),REJECTED,DO NOT APPLY,OTHER,52.8,Low Priority,0,12.5,16,0,,UNVERIFIED,Telegram,Remote-Country-Specific,Other,,2026-09-18,2026-09-15,,,https://jobs.lever.co/netomi/6724aa9e-157b-442e-894e-c995b976a78b,https://jobs.lever.co/netomi/6724aa9e-157b-442e-894e-c995b976a78b,,,,,,,"country unknown - verify location before applying; Lead from Telegram DotAware: Off-Campus Tech Jobs 👨‍💻 (https://t.me/dot_aware/14856); source trust HIGH (42,800 subscribers; last post 2026-09-17); Link safety OK [Safe Browsing not configured, VirusTotal not configured]. Verify the employer page, company and eligibility before applying. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.",3dfbe82c-b558-8112-b93b-c5b6e0e8b375,https://app.notion.com/p/Netomi-SDE-I-Backend-Remote-3dfbe82cb5588112b93bc5b6e0e8b375,2026-09-18T01:28:00.000Z,2026-09-18T01:28:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-18T01:28:00.000Z,,,,tg-dot_aware/14856,,,UNKNOWN,,,,,,"Technical fit 12.5/25 across 0 required and 0 preferred skills. Experience 4.7 years against a stated 0+ requirement. ATS keyword coverage 0% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score).",REAL,,,,Not checked,,not stated,HIGH,2026-09-18T01:28:00.000Z,,,sde backend,Netomi — SDE I - Backend (Remote)
APP186,Customer.io,"Senior Software Engineer, Backend",REJECTED,DO NOT APPLY,TARGET,55.4,Low Priority,42.9,6.43,11,15,,UNVERIFIED,Himalayas,Remote-India,India,"Australia, Canada, France, Germany, India, Ireland, Netherlands, Sweden, United Kingdom, United States",2026-09-18,2026-09-05,,,https://himalayas.app/companies/customer-io/jobs/senior-software-engineer-backend-8365485203,https://himalayas.app/companies/customer-io/jobs/senior-software-engineer-backend-8365485203,,,,,"distributed systems, system design, mysql, react",,Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/customer-io/jobs/senior-software-engineer-backend-8365485203). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3dfbe82c-b558-81ac-8daa-fe9a1c08184f,https://app.notion.com/p/Customer-io-Senior-Software-Engineer-Backend-3dfbe82cb55881ac8daafe9a1c08184f,2026-09-18T01:28:00.000Z,2026-09-18T01:28:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-18T01:28:00.000Z,,,,himalayas-https://himalayas.app/companies/customer-io/jobs/senior-software-engineer-backend-8365485203,,,STATED,,,,,,"Technical fit 6.4/25 across 7 required and 0 preferred skills. Experience 4.7 years against a stated 7+ requirement. ATS keyword coverage 43% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Critical gaps (multi-year, do not claim these): distributed systems, react",REAL,USD 150000-200000 annual,,,Not checked,,7+ years of experience,HIGH,2026-09-18T01:28:00.000Z,,,software engineer backend,"Customer.io — Senior Software Engineer, Backend"
APP185,Apollo,Senior Backend Engineer,REJECTED,DO NOT APPLY,TARGET,56,Low Priority,33.3,5.22,18.23,0,,UNVERIFIED,Himalayas,Remote-India,India,India,2026-09-18,2026-09-17,,,https://himalayas.app/companies/apollo/jobs/senior-backend-engineer-1976636101,https://himalayas.app/companies/apollo/jobs/senior-backend-engineer-1976636101,,,,,"elasticsearch, kubernetes, terraform, mongodb, agile, redis, react",,Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/apollo/jobs/senior-backend-engineer-1976636101). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3dfbe82c-b558-8136-bebf-d21218b54303,https://app.notion.com/p/Apollo-Senior-Backend-Engineer-3dfbe82cb5588136bebfd21218b54303,2026-09-18T01:28:00.000Z,2026-09-18T01:28:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-18T01:28:00.000Z,,,,himalayas-https://himalayas.app/companies/apollo/jobs/senior-backend-engineer-1976636101,,,UNKNOWN,,,,,,"Technical fit 5.2/25 across 9 required and 3 preferred skills. Experience 4.7 years against a stated 5+ requirement. ATS keyword coverage 33% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Learnable gaps (weeks, not years): terraform, mongodb, redis Critical gaps (multi-year, do not claim these): kubernetes, react",REAL,,,,Not checked,,5+ years of industry experience,HIGH,2026-09-18T01:28:00.000Z,,,backend engineer,Apollo — Senior Backend Engineer
APP184,PradeepIT Consulting Services Pvt Ltd,Java Back End Developer,REJECTED,DO NOT APPLY,TARGET,56.3,Low Priority,62.5,11.88,13.87,0,,UNVERIFIED,Himalayas,Remote-India,India,India,2026-09-18,2026-08-27,,,https://himalayas.app/companies/pradeepit-consulting-services-pvt-ltd/jobs/java-back-end-developer,https://himalayas.app/companies/pradeepit-consulting-services-pvt-ltd/jobs/java-back-end-developer,,,,,"jenkins, mongodb, agile",,Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/pradeepit-consulting-services-pvt-ltd/jobs/java-back-end-developer). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3dfbe82c-b558-819a-a952-ce924be5abdb,https://app.notion.com/p/PradeepIT-Consulting-Services-Pvt-Ltd-Java-Back-End-Developer-3dfbe82cb558819aa952ce924be5abdb,2026-09-18T01:28:00.000Z,2026-09-18T01:28:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-18T01:28:00.000Z,,,,himalayas-https://himalayas.app/companies/pradeepit-consulting-services-pvt-ltd/jobs/java-back-end-developer,,,UNKNOWN,,,,,,"Technical fit 11.9/25 across 8 required and 0 preferred skills. Experience 4.7 years against a stated 6+ requirement. ATS keyword coverage 62% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Learnable gaps (weeks, not years): mongodb",REAL,,,,Not checked,,6+ Years of Experience,HIGH,2026-09-18T01:28:00.000Z,,,java back end developer,PradeepIT Consulting Services Pvt Ltd — Java Back End Developer
APP183,Native,Back-End Engineer,REJECTED,DO NOT APPLY,TARGET,58.3,Low Priority,50,10.5,18.23,0,,UNVERIFIED,Himalayas,Remote-Worldwide,Remote-Worldwide,Worldwide,2026-09-18,2026-08-20,,,https://himalayas.app/companies/native/jobs/back-end-engineer,https://himalayas.app/companies/native/jobs/back-end-engineer,,,,,"postgresql, typescript, golang, mysql, redis",,Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/native/jobs/back-end-engineer). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3dfbe82c-b558-8154-9080-c45cd217240e,https://app.notion.com/p/Native-Back-End-Engineer-3dfbe82cb55881549080c45cd217240e,2026-09-18T01:28:00.000Z,2026-09-18T01:28:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-18T01:28:00.000Z,,,,himalayas-https://himalayas.app/companies/native/jobs/back-end-engineer,,,UNKNOWN,,,,,,"Technical fit 10.5/25 across 10 required and 0 preferred skills. Experience 4.7 years against a stated 5+ requirement. ATS keyword coverage 50% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Learnable gaps (weeks, not years): redis",REAL,,,,Not checked,,5 years of backend development experience,HIGH,2026-09-18T01:28:00.000Z,,,back end engineer,Native — Back-End Engineer
APP182,Fit4Me,Back-End Developer,MATCHED,MAYBE,TARGET,61.4,Possible,75.1,11.03,20,0,,UNVERIFIED,Himalayas,Remote-Worldwide,Remote-Worldwide,Worldwide,2026-09-18,2026-08-07,,,https://himalayas.app/companies/fit4me/jobs/back-end-developer,https://himalayas.app/companies/fit4me/jobs/back-end-developer,,RESUME_2026-09-18_FIT4ME_BACK_END_DEVELOPER_V01,Fit4Me_Back_End_Developer_2026-09-18.docx (attached on this page),,"postgresql, typescript, node.js, mongodb, redis","Resume NOT READY: ESTIMATED ATS 75 < 90. It cannot be raised truthfully (missing: postgresql, typescript, node.js, mongodb, redis). Decide: skip, or approve anyway.",Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/fit4me/jobs/back-end-developer). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3dfbe82c-b558-811b-81a1-c6641e945d4e,https://app.notion.com/p/Fit4Me-Back-End-Developer-3dfbe82cb558811b81a1c6641e945d4e,2026-09-18T01:28:00.000Z,2026-09-18T01:29:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-18T01:28:00.000Z,,,B-AI+Java,himalayas-https://himalayas.app/companies/fit4me/jobs/back-end-developer,,,UNKNOWN,,,,,,"Technical fit 11.0/25 across 11 required and 3 preferred skills. Experience 4.7 years against a stated 3+ requirement. ATS keyword coverage 57% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Learnable gaps (weeks, not years): mongodb, redis",REAL,,,,Not checked,,3+ years of commercial experience,HIGH,2026-09-18T01:29:00.000Z,,,back end developer,Fit4Me — Back-End Developer
APP181,ImagineArt,Senior Backend Engineer,MATCHED,MAYBE,TARGET,64.2,Possible,65.4,10,16,15,,UNVERIFIED,Himalayas,Remote-India,India,India,2026-09-18,2026-09-10,,,https://himalayas.app/companies/imagineart/jobs/senior-backend-engineer-4842155497,https://himalayas.app/companies/imagineart/jobs/senior-backend-engineer-4842155497,,RESUME_2026-09-18_IMAGINEART_SENIOR_BACKEND_ENGINEER_V01,ImagineArt_Senior_Backend_Engineer_2026-09-18.docx (attached on this page),,"system design, rabbitmq, kafka","Resume NOT READY: ESTIMATED ATS 65 < 90. It cannot be raised truthfully (missing: system design, rabbitmq, kafka). Decide: skip, or approve anyway.",Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/imagineart/jobs/senior-backend-engineer-4842155497). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3dfbe82c-b558-814e-87da-f8c10cbef3c3,https://app.notion.com/p/ImagineArt-Senior-Backend-Engineer-3dfbe82cb558814e87daf8c10cbef3c3,2026-09-18T01:28:00.000Z,2026-09-18T01:29:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-18T01:28:00.000Z,,,B-AI+Java,himalayas-https://himalayas.app/companies/imagineart/jobs/senior-backend-engineer-4842155497,,,UNKNOWN,,,,,,"Technical fit 10.0/25 across 5 required and 0 preferred skills. Experience 4.7 years against a stated 0+ requirement. ATS keyword coverage 40% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Learnable gaps (weeks, not years): kafka",REAL,,,,Not checked,,not stated,HIGH,2026-09-18T01:29:00.000Z,,,backend engineer,ImagineArt — Senior Backend Engineer
APP180,TLC Worldwide,Backend Developer,REJECTED,DO NOT APPLY,TARGET,65,Possible,50,10.41,18.23,5.25,,UNVERIFIED,Himalayas,Remote-India,India,India,2026-09-18,2026-08-21,,,https://himalayas.app/companies/tlc-worldwide/jobs/backend-developer,https://himalayas.app/companies/tlc-worldwide/jobs/backend-developer,,,,,"distributed systems, kubernetes, rabbitmq, claude, agile, redis, .net",,Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/tlc-worldwide/jobs/backend-developer). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3dfbe82c-b558-81d0-a831-d4929c466cbb,https://app.notion.com/p/TLC-Worldwide-Backend-Developer-3dfbe82cb55881d0a831d4929c466cbb,2026-09-18T01:28:00.000Z,2026-09-18T01:28:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-18T01:28:00.000Z,,,,himalayas-https://himalayas.app/companies/tlc-worldwide/jobs/backend-developer,,,UNKNOWN,,,,,,"Three or more required skills are multi-year gaps, not learnable ones: distributed systems, kubernetes, .net Technical fit 10.4/25 across 13 required and 3 preferred skills. Experience 4.7 years against a stated 5+ requirement. ATS keyword coverage 50% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Learnable gaps (weeks, not years): redis Critical gaps (multi-year, do not claim these): distributed systems, kubernetes, .net",REAL,,,,Not checked,,5+ years of experience,HIGH,2026-09-18T01:28:00.000Z,,,backend developer,TLC Worldwide — Backend Developer
APP179,ClanX,Senior Applied AI Engineer - Remote,REJECTED,DO NOT APPLY,TARGET,68.3,Possible,50,9.06,20,11.75,,UNVERIFIED,Himalayas,Remote-Worldwide,Remote-Worldwide,Worldwide,2026-09-18,2026-09-11,,,https://himalayas.app/companies/clanx/jobs/senior-applied-ai-engineer-remote,https://himalayas.app/companies/clanx/jobs/senior-applied-ai-engineer-remote,,,,,"machine learning, fine-tuning, kubernetes, postgresql, tensorflow, vertex ai, pytorch, mlops",,Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/clanx/jobs/senior-applied-ai-engineer-remote). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3dfbe82c-b558-8177-9119-cddfced9f679,https://app.notion.com/p/ClanX-Senior-Applied-AI-Engineer-Remote-3dfbe82cb55881779119cddfced9f679,2026-09-18T01:28:00.000Z,2026-09-18T01:28:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-18T01:28:00.000Z,,,,himalayas-https://himalayas.app/companies/clanx/jobs/senior-applied-ai-engineer-remote,,,UNKNOWN,,,,,,"Three or more required skills are multi-year gaps, not learnable ones: machine learning, kubernetes, tensorflow, pytorch, mlops Technical fit 9.1/25 across 16 required and 0 preferred skills. Experience 4.7 years against a stated 3+ requirement. ATS keyword coverage 50% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Critical gaps (multi-year, do not claim these): machine learning, kubernetes, tensorflow, pytorch, mlops",REAL,,,,Not checked,,3+ years of experience,HIGH,2026-09-18T01:28:00.000Z,,,applied ai engineer,ClanX — Senior Applied AI Engineer - Remote
APP178,Talent Inc.,Machine Learning Engineer,REJECTED,DO NOT APPLY,TARGET,68.6,Possible,53.8,12.31,16,13.05,,UNVERIFIED,Himalayas,Remote-Worldwide,Remote-Worldwide,Worldwide,2026-09-18,2026-08-23,,,https://himalayas.app/companies/talent-inc/jobs/machine-learning-engineer,https://himalayas.app/companies/talent-inc/jobs/machine-learning-engineer,,,,,"machine learning, deep learning, fine-tuning, tensorflow, pytorch, claude",,Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/talent-inc/jobs/machine-learning-engineer). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3dfbe82c-b558-810d-9682-c9aae937aa99,https://app.notion.com/p/Talent-Inc-Machine-Learning-Engineer-3dfbe82cb558810d9682c9aae937aa99,2026-09-18T01:28:00.000Z,2026-09-18T01:28:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-18T01:28:00.000Z,,,,himalayas-https://himalayas.app/companies/talent-inc/jobs/machine-learning-engineer,,,UNKNOWN,,,,,,"Three or more required skills are multi-year gaps, not learnable ones: machine learning, deep learning, tensorflow, pytorch Technical fit 12.3/25 across 13 required and 0 preferred skills. Experience 4.7 years against a stated 0+ requirement. ATS keyword coverage 54% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Critical gaps (multi-year, do not claim these): machine learning, deep learning, tensorflow, pytorch",REAL,,,,Not checked,,not stated,HIGH,2026-09-18T01:28:00.000Z,,,machine learning engineer,Talent Inc. — Machine Learning Engineer
